id,berita_id,kalimat,index_kalimat,tipe,f2,f4,f5
1216,4,akibat terjadi guyuran hujan lebat dalam tempo lama menjadikan lereng tebing setinggi empat meter dengan panjang tiga meter samping sekolah dasar sd 2 plosorejo longsor material longsorannya menutup badan jalan desa,21,,,0.0756756756756757,0.0277777777777778
1217,4,dampaknya memutuskan hubungan darat antar dusun antar desa plosorejo sekitarnya,22,,,0.0594594594594595,0.0
1218,4,kejadian longsornya berlangsung kamis malam tanggal 6 april 2017 jelas suyarto 38 kepala dusun kadus kepuh desa plosorejo kismantoro,23,,,0.0648648648648649,0.04
1219,4,warga masyarakat bersama pamong desa dibantu jajaran polsek koramil serta dari kantor camat kismantoro melakukan kerja bakti untuk menyingkirkan material longsoran guna membuka kembali hubungan darat terputus,24,,,0.140540540540541,0.0588235294117647
1220,5,tebing bantaran bengawan solo kembali mengalami longsor dukuh guntur rt 2 rw 2 desa gupit kecamatan nguter kabupaten sukoharjo,1,,,0.0575539568345324,0.227272727272727
1221,5,longsoran tersebut bahkan semakin mendekati rumah warga,2,,,0.0359712230215827,0.363636363636364
1222,5,seorang warga suroso 27 mengaku terus memantau tebing setinggi 15 meter,3,,,0.0431654676258993,0.111111111111111
1223,5,pasalnya letak bangunan rumahnya berjarak cukup dekat dengan lokasi longsoran,4,,,0.0431654676258993,0.2
1224,5,sebelumnya jarak rumahnya dengan longsor sekitar tiga empat meter,5,,,0.0575539568345324,0.142857142857143
1225,5,setelah terjadinya longsor susulan kini tinggal dua meter,6,,,0.0287769784172662,0.0625
1226,5,dia berharap ada penanganan secepatnya dari pemkab sukoharjo balai besar wilayah sungai bengawan solo bbwsbs,7,,,0.0863309352517986,0.0869565217391304
1227,5,rumah saya tinggal dengan nenek sudah berusia 83 tahun,8,,,0.0575539568345324,0.0555555555555556
1228,5,saat saya tinggal kerja saya terus kepikiran aku dia kemarin,9,,,0.0431654676258993,0.0
1229,5,warga lain miswanto 46 meminta saat kemarau akan tiba pada beberapa bulan depan menjadi pertimbangan untuk memperbaiki tebing bantaran bengawan solo,10,,,0.0935251798561151,0.192307692307692
1230,5,dia menjelaskan tebing berada belakang rumahnya sudah retak retak,11,,,0.0575539568345324,0.111111111111111
1231,5,ada rumahnya hanya berjarak dengan tiga empat meter dari bibir sungai,12,,,0.0719424460431655,0.0555555555555556
1232,5,jadi longsoran semakin mendekati rumah warga,13,,,0.0431654676258993,0.4
1233,5,ada sekitar delapan rumah paling dekat dengan longsoran,14,,,0.0503597122302158,0.214285714285714
1234,5,kami harap tebing longsor kembali diperbaiki pada kemarau tahun,15,,,0.0863309352517986,0.111111111111111
1235,5,jangan hanya sementara tetapi permanen harap dia,16,,,0.0215827338129496,0.0
1236,5,pejabat humas bbwsbs bambang menjelaskan pihaknya belum mendapatkan laporan resmi dari warga atau pemkab setempat,17,,,0.0575539568345324,0.0434782608695652
1237,5,dia berharap ada laporan dilayangkan bbwsbs sehingga segera ditindaklanjuti,18,,,0.0575539568345324,0.0
1238,5,pasalnya saat sumber daya manusia sdm tengah melakukan penyisiran sepanjang bengawan solo,19,,,0.0431654676258993,0.1
1239,5,seperti tahun lalu saat kami perbaiki dengan jumbo bag,20,,,0.0359712230215827,0.0
1240,5,kami menerima laporan sehingga ada peninjauan kajian eksekusi,21,,,0.0431654676258993,0.0
1241,5,kami akan tunggu jelasnya,22,,,0.0215827338129496,0.0
1242,6,banjir merendam rumah milik 29 keluarga dua dusun desa jatirejo kecamatan giritontro 60 kilometer selatan ibukota kabupaten wonogiri,1,,,0.0670103092783505,0.12
1243,6,bersamaan dari kecamatan manyaran dilaporkan empat rumah penduduk rusak roboh karena puting beliung,2,,,0.077319587628866,0.142857142857143
1244,6,kemudian dari kecamatan kismantoro tiga rumah warga rusak karena bencana tanah longsor,3,,,0.056701030927835,0.235294117647059
1245,6,tidak ada korban jiwa dalam bencana alam tiga wilayah kecamatan kabupaten wonogiri,4,,,0.0463917525773196,0.15
1246,6,pemicu banjir bukan karena luapan air sungai disebabkan curah hujan tinggi lubang saluran luweng perut bumi tersumbat,5,,,0.0515463917525773,0.0357142857142857
1247,6,seperti kasus banjir dusun gunungan desa wonodadi kecamatan pracimantoro beberapa waktu lalu,6,,,0.0412371134020619,0.0952380952380952
1248,6,rumah warga terendam banjir berlokasi dusun punung sebanyak 20 keluarga 60jiwa dusun mulwosari sebanyak 9 keluarga 33 jiwa,7,,,0.0721649484536082,0.0384615384615385
1249,6,kepala desa kades jatirejo sutarno mengatakan warga rumahnya kebanjiran mengungsi rumah tetangga sanak famili terdekat,8,,,0.0515463917525773,0.04
1250,6,kepala dusun kadus punung kasno menyatakan ikut diungsikan ternak sapi kambing piaraan penduduk arah lereng perbukitan sekitar,9,,,0.0463917525773196,0.0
1251,6,ny kamijem menyebutkan hujan deras turun selama lebih tiga jam,10,,,0.0154639175257732,0.0555555555555556
1252,6,dampaknya terjadi genangan air banjir makin meninggi menggenangi jalan halaman perumahan penduduk,11,,,0.0412371134020619,0.05
1253,6,sebagian tandon pangan berupa gabah gaplek ada tergenang karena terlambat dipindahkan ujar kamijem,12,,,0.0412371134020619,0.0
1254,6,marno warga dusun punung menambahkan ketinggian air tertinggi banjir menggenangi rumah warga mencapai sekitar 2 meter,13,,,0.0515463917525773,0.0454545454545455
1255,6,dusun punung banjir merendam pemukiman warga rt 1 sebanyak 11 keluarga rt 2 sebanyak 9 keluarga,14,,,0.056701030927835,0.0434782608695652
1256,6,merupakan bencana banjir lima tahunan,15,,,0.0206185567010309,0.0714285714285714
1257,6,banjir seperti pernah terjadi pada tahun 2007 lalu ujar anggota dprd wonogiri soetarno sr ssos meninjau lokasi,16,,,0.056701030927835,0.0740740740740741
1258,6,kapolsek giritontro akp wilud langsung memimpin jajarannya mengamankan lokasi banjir,17,,,0.0154639175257732,0.0555555555555556
1259,6,bersama muspika giritontro dicari solusi agar genangan banjir segera surut,18,,,0.0257731958762887,0.0555555555555556
1260,6,dengan pembersihan sumbatan lubang luweng genangan air diharapkan berangsur angsur dapat surut sebagian warga dapat kembali pulang rumahnya masing masing,19,,,0.0618556701030928,0.0
1261,6,sementara camat manyaran bambang hernawan sh mm melaporkan empat rumah rusak roboh karena puting beliung milik parmo sutrisno edison lingkungan jenggotan berikut rumah walidi lingkungan tawangsari semuanya kelurahan pagutan,20,,,0.0824742268041237,0.0769230769230769
1262,6,dari kecamatan kismantoro dilaporkan bencana tanah longsor enyebabkan tiga buah rumah warga desa pucung bendungan rusak,21,,,0.0721649484536082,0.173913043478261
1263,6,ketiga rumah milik petani sarmun mistanto serta katiman,22,,,0.0257731958762887,0.0555555555555556
1264,7,belasan anggota komunitas relawan indonesia kri asal boyolali sekitarnya sudah berada lokasi longsor desa banaran ponorogo,1,,,0.0841121495327103,0.263157894736842
1265,7,mereka bergabung dengan seribuan sar lainnya,2,,,0.0186915887850467,0.0
1266,7,tim dari boyolali bekerja selama beberapa hari membantu proses evakuasi bencana,3,,,0.0654205607476635,0.0588235294117647
1267,7,sekjen kri wahyudi jenggot mengatakan para relawan diizinkan berangkat setelah mereka menyelesaikan misi pencarian korban laka air sungai cemoro karanganyar beberapa waktu lalu,4,,,0.158878504672897,0.0333333333333333
1268,7,setelah korban laka air ditemukan relawan beristirahat lalu meluncur ponorogo untuk melakukan aksi kemanusiaan katanya rabu 5 4,5,,,0.0841121495327103,0.0869565217391304
1269,7,jenggot sapaan wahyudi mengatakan pasca bencana longsor terjadi ponorogo sebenarnya ada relawan meminta izin untuk berangkat,6,,,0.11214953271028,0.15
1270,7,hal dicegah karena masih ada proses penyelamatan korban laka air,7,,,0.0467289719626168,0.0
1271,7,setelah proses pencarian korban ditutup baru boleh diizinkan berangkat katanya,8,,,0.0654205607476635,0.0
1272,7,terpisah koordinator sar anak gunung lawu totok kancil mengatakan sebanyak 16 personel sudah diterjunkan selama empat hari ponorogo,9,,,0.0841121495327103,0.0869565217391304
1273,7,personel diterjunkan membantu operasi pencarian korban longsor katanya,10,,,0.0747663551401869,0.153846153846154
1274,7,seperti diketahui proses pencarian 25 korban hilang akibat longsor ponorogo,11,,,0.0560747663551402,0.133333333333333
1275,7,memasuki hari kelima pencarian melibatkan 1 000 anggota sar belum membuahkan hasil,12,,,0.0560747663551402,0.0
1276,8,sejumlah rumah warga desa manang sanggrahan kecamatan grogol kabupaten sukoharjo terendam karena luapan kali preret drainase permukiman,1,,,0.132231404958678,0.4
1277,8,menurut kepala badan penanggulangan bencana daerah bpbd sukoharjo suprapto banjir merendam rumah warga bukan dikarenakan luapan bengawan solo,2,,,0.0909090909090909,0.166666666666667
1278,8,tetapi karena luapan kali pleret drainase tidak bisa menampung volume air hujan,3,,,0.0909090909090909,0.15
1279,8,banjir hanya menyasar desa manang sanggrahan,4,,,0.0495867768595041,0.142857142857143
1280,8,ada sejumlah rumah warga terdampak dua desa,5,,,0.0743801652892562,0.1875
1281,8,ada beberapa titik tinggi airnya mencapai sepaha orang dewasa,6,,,0.0413223140495868,0.0
1282,8,banjir hanya terjadi beberapa jam kata dia seasa 4 4,7,,,0.0578512396694215,0.0
1283,8,lebih lanjut dia menerangkan desa manang ada sebanyak 25 warga rumahnya terendam banjir,8,,,0.0991735537190083,0.2
1284,8,sementara desa sanggrahan ada skeitar 12 warga berada sekitar drainase,9,,,0.0661157024793388,0.111111111111111
1285,8,dengan terjadinya banjir kembali maka pihaknya berharap warga titik titik rawan untuk tidak meremehkan musim pancaroba terjadi sejak maret hingga mei mendatang,10,,,0.0661157024793388,0.0333333333333333
1286,8,tetapi untuk bengawan solo kali samin biasanya meluap hanya mengalami kenaikan sedikit,11,,,0.0826446280991736,0.0952380952380952
1287,8,tidak siginifikan terangnya,12,,,0.0165289256198347,0.0
1288,8,dia meminta dinas terkait untuk melakukan pembenahan drainase kali pleret melintasi permukiman warga,13,,,0.0826446280991736,0.142857142857143
1289,8,pasalnya dua kawasan selama tidak pernah absent dari bencana banjir saat hujan deras terjadi lebih dari lima jam,14,,,0.0909090909090909,0.0
1290,8,sementara untuk sejumlah desa kecamatan lain berada bantaran bengawan solo kali samin dipastikan aman,15,,,0.107438016528926,0.0833333333333333
1291,8,kami minta tetap waspadai hujan masih terjadi,16,,,0.0330578512396694,0.0
1292,8,terutama hujan dari hulu klaten boyolali karanganyar tutur dia,17,,,0.0413223140495868,0.0
1293,9,ratusan bangunan rumah kecataman batujajar kecamatan padalarang kabupaten bandung barat jawa barat diterjang bencana angin puting beliung minggu 2 4,1,,,0.131386861313869,0.227272727272727
1294,9,kepala bidang kedaruratan logistik badan penanggulangan bencana daerah bpbd kabupaten bandung barat dicky maulana menjelaskan musibah terjadi kampung seketendo kampung seke bangbara kecataman batujajar kabupaten bandung barat pada pukul 14 30 wib,2,,,0.138686131386861,0.0277777777777778
1295,9,tidak ada korban jiwa dalam insiden tersebut,3,,,0.0510948905109489,0.0
1296,9,angin puting beliung kampung seketendo terjadi kawasan rt 01 13 mengakibatkan 16 rumah ambruk dua antaranya rusak berat,4,,,0.116788321167883,0.181818181818182
1297,9,kemudian rw 14 menimpa 21 rumah,5,,,0.0291970802919708,0.0833333333333333
1298,9,sedangkan rw 17 terdapat 22 rumah rusak tiga antaranya rusak berat,6,,,0.0583941605839416,0.133333333333333
1299,9,sedangkan kampung seke bangbara rw 12 meliputi rt 01 02 sembilan unit rumah rusak tiga antaranta rusak berat kata dicky minggu 2 4 seperti dikutip viva co id,7,,,0.138686131386861,0.0588235294117647
1300,9,desa cimerang kecamatan padalarang angin puting beliung menerjang pemukiman pukul 15 30 wib,8,,,0.0802919708029197,0.111111111111111
1301,9,antaranya kampung ciluncat mengakibatkan 51 rumah rusak,9,,,0.0583941605839416,0.153846153846154
1302,9,kampung cipeundeuy rw 10 angin merusak 82 rumah hingga terbawa angin empat rumah tiang genting terbawa angin,10,,,0.0656934306569343,0.105263157894737
1303,9,sementara rw 08 kampung ciluncat hilir angin mengobrak ngabrik 86 rumah dua rumah genting tiang terbawa angin,11,,,0.0875912408759124,0.0434782608695652
1304,9,kapolres cimahi akbp ade ary syam indradi memastikan dalam insiden tersebut tidak ada korban jiwa,12,,,0.0583941605839416,0.0
1305,9,ditaksir kerugian materi dialami mencapai puluhan juta,13,,,0.0072992700729927,0.0
1306,9,menurut ade pihaknya saat mengantisipasi adanya insiden tambahan dengan berkoordinasi dengan aparatur desa setempat bpmpd kabupaten bandung barat pln,14,,,0.0656934306569343,0.04
1307,9,korban jiwa nihil,15,,,0.0145985401459854,0.0
1308,9,kami antisipasi ada kebakaran katanya,16,,,0.0218978102189781,0.0
1309,10,bencana angin puting beliung melanda dusun kroya benda kulon desa pandangjaya kecamatan majenang cilacap kemarin,1,,,0.074468085106383,0.15
1310,10,kejadian menyebabkan empat rumah rusak rusak sejumlah pohon tumbang,2,,,0.074468085106383,0.214285714285714
1311,10,berdasarkan pendataan bpbd bersama pihak terkait empat rumah rusak masing masing milik slamet 43 kiyem 70 sriyanti 35 warga dusun kroya serta samen 70 warga dusun benda kulon,3,,,0.170212765957447,0.1
1312,10,kerusakan empat rumah masuk kategori ringan,4,,,0.0425531914893617,0.166666666666667
1313,10,kerusakan terjadi pada bagian atap kata kepala upt bpbd majenang edi sapto priyono melalui petugas lapangan teguh budi,5,,,0.0531914893617021,0.0
1314,10,pihaknya memastikan tidak ada korban jiwa dalam peristiwa,6,,,0.0638297872340425,0.0
1315,10,bencana menyebabkan kerugian material bagi pemilik rumah terdampak,7,,,0.0851063829787234,0.0625
1316,10,sejauh kerugian material dialami masih dalam pendataan tambahnya,8,,,0.0531914893617021,0.0
1317,10,menyikapi kejadian warga setempat bersama pihak terkait bekerja bakti memperbaiki kerusakan,9,,,0.0851063829787234,0.0
1318,10,untuk kebutuhan bpbd mendistribusikan bantuan logistik,10,,,0.0319148936170213,0.0
1319,10,untuk kerusakan rumah rumah warga secara umum sudah diperbaiki tandasnya seraya memastikan tidak ada warga mengungsi akibat bencana,11,,,0.117021276595745,0.0416666666666667
1320,11,para petugas sar hari sabtu 1 4 mencari 26 orang hilang akibat tanah longsor diakibatkan hujan melanda sebuah desa ponorogo jawa timur,1,,,0.114285714285714,0.2
1321,11,satu mayat ditemukan sebelum pencarian dihentikan hujan mulai turun,2,,,0.0428571428571429,0.0
1322,11,sutopo purwo nugroho ketua badan mitigasi bencana indonesia mengatakan tanah longsor tersebut menerjang kira kira 23 rumah petani sedang memanen tanaman jahe sebuah lereng bukit desa banaran kabupaten ponorogo jawa timur,3,,,0.15,0.0810810810810811
1323,11,menurut nugroho penemuan satu korban jiwa menjadikan jumlah penduduk desa masih hilang paling sedikit 26 orang,4,,,0.0714285714285714,0.142857142857143
1324,11,pimpinan tentara setempat letkol slamet sarijanto mengatakan bahwa menurut penduduk desa 38 orang terkubur tanah longsor 22 orang dalam rumah mereka 16 memanen jahe,5,,,0.121428571428571,0.0645161290322581
1325,11,nugroho mengatakan 17 orang cedera sedang dirawat sebuah rumah sakit,6,,,0.0571428571428571,0.0555555555555556
